FIPS,State,Carrier,Challenge?
720459521001016,PR,PRTC,N
720459521001059,PR,PRTC,N
720459517002011,PR,PRTC,N
720459521002010,PR,PRTC,N
720459521002011,PR,PRTC,N
720459521001040,PR,PRTC,N
720459521001039,PR,PRTC,N
720459521001052,PR,PRTC,N
720459521001033,PR,PRTC,N
720459517002026,PR,PRTC,N
720459517002022,PR,PRTC,N
720459521001031,PR,PRTC,N
720459521001053,PR,PRTC,N
720459521001044,PR,PRTC,N
720459521001001,PR,PRTC,N
720459521001022,PR,PRTC,N
720459521002013,PR,PRTC,N
720459517002027,PR,PRTC,N
720459517002023,PR,PRTC,N
720475302002030,PR,PRTC,N
720475305002045,PR,PRTC,N
720475305002043,PR,PRTC,N
720475305003016,PR,PRTC,N
720475305003039,PR,PRTC,N
720475305003047,PR,PRTC,N
720475305002053,PR,PRTC,N
720475304001024,PR,PRTC,N
720475306002012,PR,PRTC,N
720475305002048,PR,PRTC,N
720475305003046,PR,PRTC,N
720475305002047,PR,PRTC,N
720475306002032,PR,PRTC,N
720475305003033,PR,PRTC,N
720475305002033,PR,PRTC,N
720475305003040,PR,PRTC,N
720475305003015,PR,PRTC,N
720475305003032,PR,PRTC,N
720475304001023,PR,PRTC,N
720475304001004,PR,PRTC,N
720475302002015,PR,PRTC,N
720475305003020,PR,PRTC,N
720475305002035,PR,PRTC,N
720475305002054,PR,PRTC,N
720475301001023,PR,PRTC,N
720475301001049,PR,PRTC,N
720475306001009,PR,PRTC,N
720475305002036,PR,PRTC,N
720475305002056,PR,PRTC,N
720475306002019,PR,PRTC,N
720475306002033,PR,PRTC,N
720475306002034,PR,PRTC,N
720475305002040,PR,PRTC,N
720475305003045,PR,PRTC,N
720475305003038,PR,PRTC,N
720475305002049,PR,PRTC,N
720475305002064,PR,PRTC,N
720475305002046,PR,PRTC,N
720475306002009,PR,PRTC,N
720475306002001,PR,PRTC,N
720475305003043,PR,PRTC,N
720475305003034,PR,PRTC,N
720475305002051,PR,PRTC,N
720475305003018,PR,PRTC,N
720475305003024,PR,PRTC,N
720475305003027,PR,PRTC,N
720475305002059,PR,PRTC,N
720475304004004,PR,PRTC,N
720475306002010,PR,PRTC,N
720475305002032,PR,PRTC,N
720475305003017,PR,PRTC,N
720475306004016,PR,PRTC,N
720475306004018,PR,PRTC,N
720475305003031,PR,PRTC,N
720475302002029,PR,PRTC,N
720475305003028,PR,PRTC,N
720475305003023,PR,PRTC,N
720475305002067,PR,PRTC,N
720475305002055,PR,PRTC,N
720475305003029,PR,PRTC,N
720475306002008,PR,PRTC,N
720475306002005,PR,PRTC,N
720475306002035,PR,PRTC,N
720475306002016,PR,PRTC,N
720475306002015,PR,PRTC,N
720475305002034,PR,PRTC,N
720475305003030,PR,PRTC,N
720475305002028,PR,PRTC,N
720475305003021,PR,PRTC,N
720475306002018,PR,PRTC,N
720475306002007,PR,PRTC,N
720475306002000,PR,PRTC,N
720475305002027,PR,PRTC,N
720475305002019,PR,PRTC,N
720475305003025,PR,PRTC,N
720515404003026,PR,PRTC,N
720515406001018,PR,PRTC,N
720515406001002,PR,PRTC,N
720531506021041,PR,PRTC,N
720531506021038,PR,PRTC,N
720531506021043,PR,PRTC,N
720531506021059,PR,PRTC,N
720531506021063,PR,PRTC,N
720531506021039,PR,PRTC,N
720531506021058,PR,PRTC,N
720572702011012,PR,PRTC,N
720572701003059,PR,PRTC,N
720572701003018,PR,PRTC,N
720572701003058,PR,PRTC,N
720572701003011,PR,PRTC,N
720572702021003,PR,PRTC,N
720572702021013,PR,PRTC,N
720572702021004,PR,PRTC,N
720572702021006,PR,PRTC,N
720572702021009,PR,PRTC,N
720572702021119,PR,PRTC,N
720572701003029,PR,PRTC,N
720572701003016,PR,PRTC,N
720572702021002,PR,PRTC,N
720572702011020,PR,PRTC,N
720572702021007,PR,PRTC,N
720572701003022,PR,PRTC,N
720572701003071,PR,PRTC,N
720572701003006,PR,PRTC,N
720572702011009,PR,PRTC,N
720572702011017,PR,PRTC,N
720572702011028,PR,PRTC,N
720572702011029,PR,PRTC,N
720572701003030,PR,PRTC,N
720572702021121,PR,PRTC,N
720572702021123,PR,PRTC,N
720572702021005,PR,PRTC,N
720572702021118,PR,PRTC,N
720572701003009,PR,PRTC,N
720572701003024,PR,PRTC,N
720572702011102,PR,PRTC,N
720572701003020,PR,PRTC,N
720572702021122,PR,PRTC,N
720572702011010,PR,PRTC,N
720572702011008,PR,PRTC,N
720572702011014,PR,PRTC,N
720572702011031,PR,PRTC,N
720572702011026,PR,PRTC,N
720597401011029,PR,PRTC,N
720597401011031,PR,PRTC,N
720597401011019,PR,PRTC,N
720597404001014,PR,PRTC,N
720597401023010,PR,PRTC,N
720597401023002,PR,PRTC,N
720597401023003,PR,PRTC,N
720597404001043,PR,PRTC,N
720597404001022,PR,PRTC,N
720597401012001,PR,PRTC,N
720597401023001,PR,PRTC,N
720597401012013,PR,PRTC,N
720597404002056,PR,PRTC,N
720597401023011,PR,PRTC,N
720597401023000,PR,PRTC,N
720597401011127,PR,PRTC,N
720597404002016,PR,PRTC,N
720653106003026,PR,PRTC,N
720653106003025,PR,PRTC,N
720691808001016,PR,PRTC,N
720691808001011,PR,PRTC,N
720691803022034,PR,PRTC,N
720691803021021,PR,PRTC,N
720691808001023,PR,PRTC,N
720691803022037,PR,PRTC,N
720691803022023,PR,PRTC,N
720691803022024,PR,PRTC,N
720691803022011,PR,PRTC,N
720691803022036,PR,PRTC,N
720691803022028,PR,PRTC,N
720691803022018,PR,PRTC,N
720691803022032,PR,PRTC,N
720691808001022,PR,PRTC,N
720691803022021,PR,PRTC,N
720691803022035,PR,PRTC,N
720691803022015,PR,PRTC,N
720691803022019,PR,PRTC,N
720691808001036,PR,PRTC,N
720691803022025,PR,PRTC,N
720691803022030,PR,PRTC,N
720739562003022,PR,PRTC,N
720739562001029,PR,PRTC,N
720739562001036,PR,PRTC,N
720739562001063,PR,PRTC,N
720739562003034,PR,PRTC,N
720739562003030,PR,PRTC,N
720739562002022,PR,PRTC,N
720739562001047,PR,PRTC,N
720739562001018,PR,PRTC,N
720739562001033,PR,PRTC,N
720739560002051,PR,PRTC,N
720739560002067,PR,PRTC,N
720739562003033,PR,PRTC,N
720739562001034,PR,PRTC,N
720739560001007,PR,PRTC,N
720739562004085,PR,PRTC,N
720739560002023,PR,PRTC,N
720739562001058,PR,PRTC,N
720739560001015,PR,PRTC,N
720739562004084,PR,PRTC,N
720739562004077,PR,PRTC,N
720739560001040,PR,PRTC,N
720739562003019,PR,PRTC,N
720739562003031,PR,PRTC,N
720739562003037,PR,PRTC,N
720739562004056,PR,PRTC,N
720739562004049,PR,PRTC,N
720739562004035,PR,PRTC,N
720739560002021,PR,PRTC,N
720739560002002,PR,PRTC,N
720739560002014,PR,PRTC,N
720739560002012,PR,PRTC,N
720739560001059,PR,PRTC,N
720739560002018,PR,PRTC,N
720739562004079,PR,PRTC,N
720739560001051,PR,PRTC,N
720739560003001,PR,PRTC,N
720739560002001,PR,PRTC,N
720739560002011,PR,PRTC,N
720739560002003,PR,PRTC,N
720739560001009,PR,PRTC,N
720739562004086,PR,PRTC,N
720739560002016,PR,PRTC,N
720739562003041,PR,PRTC,N
720739562001062,PR,PRTC,N
720739562004070,PR,PRTC,N
720739562004058,PR,PRTC,N
720739562004021,PR,PRTC,N
720739562004076,PR,PRTC,N
720739562004088,PR,PRTC,N
720739560001057,PR,PRTC,N
720739560002055,PR,PRTC,N
720739560001036,PR,PRTC,N
720739560002004,PR,PRTC,N
720739560001011,PR,PRTC,N
720739560001052,PR,PRTC,N
720739560002017,PR,PRTC,N
720739560001037,PR,PRTC,N
720739560001003,PR,PRTC,N
720739560001033,PR,PRTC,N
720739560001054,PR,PRTC,N
720739562001053,PR,PRTC,N
720739562001015,PR,PRTC,N
720739562003038,PR,PRTC,N
720739562004075,PR,PRTC,N
720739562004037,PR,PRTC,N
720739562004034,PR,PRTC,N
720739562001065,PR,PRTC,N
720739560002022,PR,PRTC,N
720739562004057,PR,PRTC,N
720739560002048,PR,PRTC,N
720739560002007,PR,PRTC,N
720739560002005,PR,PRTC,N
720739560002010,PR,PRTC,N
720739562001019,PR,PRTC,N
720739560002052,PR,PRTC,N
720739560001026,PR,PRTC,N
720757107002012,PR,PRTC,N
720757107002027,PR,PRTC,N
720757107002019,PR,PRTC,N
720757107002025,PR,PRTC,N
720757107002014,PR,PRTC,N
720757107002021,PR,PRTC,N
720757101022016,PR,PRTC,N
720757107002002,PR,PRTC,N
720757101022015,PR,PRTC,N
720757107002016,PR,PRTC,N
720757103021001,PR,PRTC,N
720775001005014,PR,PRTC,N
720819584001029,PR,PRTC,N
720819583002046,PR,PRTC,N
720819584001044,PR,PRTC,N
720819584001000,PR,PRTC,N
720819584001050,PR,PRTC,N
720819584002007,PR,PRTC,N
720819584002009,PR,PRTC,N
720819584002002,PR,PRTC,N
720819584001047,PR,PRTC,N
720819582001021,PR,PRTC,N
720819584002020,PR,PRTC,N
720819584001054,PR,PRTC,N
720819584001021,PR,PRTC,N
720819584001051,PR,PRTC,N
720819582001022,PR,PRTC,N
720819583001033,PR,PRTC,N
720819583001038,PR,PRTC,N
720819582001006,PR,PRTC,N
720819577003031,PR,PRTC,N
720819577003032,PR,PRTC,N
720819577001005,PR,PRTC,N
720819577003033,PR,PRTC,N
720819583002040,PR,PRTC,N
720819582001026,PR,PRTC,N
720819577003030,PR,PRTC,N
720819577001004,PR,PRTC,N
720819577003011,PR,PRTC,N
720819577001010,PR,PRTC,N
720819583002078,PR,PRTC,N
720819583002039,PR,PRTC,N
720819583002067,PR,PRTC,N
720819583001034,PR,PRTC,N
720819583001019,PR,PRTC,N
720819584001063,PR,PRTC,N
720819584001060,PR,PRTC,N
720819584002040,PR,PRTC,N
720819583001005,PR,PRTC,N
720819583002085,PR,PRTC,N
720819584001037,PR,PRTC,N
720819584001035,PR,PRTC,N
720819577003006,PR,PRTC,N
720819577001011,PR,PRTC,N
720819577003000,PR,PRTC,N
720819583002059,PR,PRTC,N
720819584001027,PR,PRTC,N
720819582001001,PR,PRTC,N
720819584001028,PR,PRTC,N
720819583002090,PR,PRTC,N
720819584002008,PR,PRTC,N
720819584001006,PR,PRTC,N
720819584002039,PR,PRTC,N
720819582001024,PR,PRTC,N
720819582001005,PR,PRTC,N
720819584001012,PR,PRTC,N
720819584001048,PR,PRTC,N
720819584001058,PR,PRTC,N
720819582001028,PR,PRTC,N
720819577003034,PR,PRTC,N
720819577001000,PR,PRTC,N
720819577001001,PR,PRTC,N
720819577003020,PR,PRTC,N
720819583002061,PR,PRTC,N
720819583002088,PR,PRTC,N
720819584002005,PR,PRTC,N
720819584002037,PR,PRTC,N
720819584001061,PR,PRTC,N
720819584002014,PR,PRTC,N
720819584002000,PR,PRTC,N
720819584002035,PR,PRTC,N
720819582001019,PR,PRTC,N
720819583001042,PR,PRTC,N
720819583001036,PR,PRTC,N
720819583001022,PR,PRTC,N
720819583001018,PR,PRTC,N
720819583002041,PR,PRTC,N
720819583001035,PR,PRTC,N
720819583002066,PR,PRTC,N
720819583001021,PR,PRTC,N
720819583002082,PR,PRTC,N
720819583002089,PR,PRTC,N
720819584002036,PR,PRTC,N
720819584001055,PR,PRTC,N
720819584002006,PR,PRTC,N
720819583002045,PR,PRTC,N
720819584001042,PR,PRTC,N
720819584002015,PR,PRTC,N
720819584002004,PR,PRTC,N
720819584002003,PR,PRTC,N
720819584001020,PR,PRTC,N
720819584001008,PR,PRTC,N
720819582001027,PR,PRTC,N
720819584001019,PR,PRTC,N
720819577003019,PR,PRTC,N
720839599002011,PR,PRTC,N
720839599002007,PR,PRTC,N
720839599002004,PR,PRTC,N
720839599001051,PR,PRTC,N
720839599002006,PR,PRTC,N
720839599002009,PR,PRTC,N
720839599002005,PR,PRTC,N
720839599002012,PR,PRTC,N
720839599002010,PR,PRTC,N
720839599001052,PR,PRTC,N
720839599002008,PR,PRTC,N
720839599002000,PR,PRTC,N
720839599001002,PR,PRTC,N
720839599002002,PR,PRTC,N
720871106001011,PR,PRTC,N
720871106001004,PR,PRTC,N
720871106001018,PR,PRTC,N
720871106002017,PR,PRTC,N
720871106002009,PR,PRTC,N
720871106001031,PR,PRTC,N
720871106002024,PR,PRTC,N
720871106002013,PR,PRTC,N
720871106001008,PR,PRTC,N
720871106002006,PR,PRTC,N
720871106002010,PR,PRTC,N
720871106002025,PR,PRTC,N
720871106002023,PR,PRTC,N
720871106001010,PR,PRTC,N
720871106001016,PR,PRTC,N
720871106002004,PR,PRTC,N
720871106002015,PR,PRTC,N
720871106002021,PR,PRTC,N
720871106002022,PR,PRTC,N
720871106002011,PR,PRTC,N
720939601002051,PR,PRTC,N
720939601001053,PR,PRTC,N
720939601001081,PR,PRTC,N
720939601001007,PR,PRTC,N
720939601002150,PR,PRTC,N
720939601002115,PR,PRTC,N
720939601002160,PR,PRTC,N
720939601001000,PR,PRTC,N
720939601001002,PR,PRTC,N
720939601002097,PR,PRTC,N
720939601001059,PR,PRTC,N
720939601001006,PR,PRTC,N
720939601001050,PR,PRTC,N
720939601002142,PR,PRTC,N
720939601002128,PR,PRTC,N
720939601002124,PR,PRTC,N
720939601002088,PR,PRTC,N
720939601001046,PR,PRTC,N
720939601002033,PR,PRTC,N
720939601002004,PR,PRTC,N
720939601001074,PR,PRTC,N
720939601001012,PR,PRTC,N
720939601001047,PR,PRTC,N
720939601001048,PR,PRTC,N
720939601001043,PR,PRTC,N
720939601001049,PR,PRTC,N
720939601001041,PR,PRTC,N
720939601001013,PR,PRTC,N
720939601001017,PR,PRTC,N
720939601002141,PR,PRTC,N
720939601001014,PR,PRTC,N
720939601001004,PR,PRTC,N
720939601001005,PR,PRTC,N
720939601002086,PR,PRTC,N
720939601002077,PR,PRTC,N
720939601002143,PR,PRTC,N
720939601002084,PR,PRTC,N
720939601002175,PR,PRTC,N
720939601002106,PR,PRTC,N
720939601001070,PR,PRTC,N
720939601002059,PR,PRTC,N
720939601002105,PR,PRTC,N
720939601002070,PR,PRTC,N
720939601001069,PR,PRTC,N
720939601002176,PR,PRTC,N
720939601002162,PR,PRTC,N
720939601002155,PR,PRTC,N
720939601002087,PR,PRTC,N
720939601002092,PR,PRTC,N
720939601001067,PR,PRTC,N
720939601001045,PR,PRTC,N
720939601001044,PR,PRTC,N
720939601001054,PR,PRTC,N
720939601002075,PR,PRTC,N
720939601002076,PR,PRTC,N
720939601001008,PR,PRTC,N
720939601001003,PR,PRTC,N
720939601002144,PR,PRTC,N
720939601002072,PR,PRTC,N
720939601002112,PR,PRTC,N
720939601002173,PR,PRTC,N
720939601002094,PR,PRTC,N
720939601002108,PR,PRTC,N
720939601002122,PR,PRTC,N
720939601002099,PR,PRTC,N
720959515001018,PR,PRTC,N
720959515001003,PR,PRTC,N
720959515001011,PR,PRTC,N
720959515001001,PR,PRTC,N
720959515001000,PR,PRTC,N
720959515001007,PR,PRTC,N
721019553001000,PR,PRTC,N
721019552022002,PR,PRTC,N
721019552022009,PR,PRTC,N
721019553001040,PR,PRTC,N
721019553001034,PR,PRTC,N
721019552021002,PR,PRTC,N
721055204002046,PR,PRTC,N
721055205001010,PR,PRTC,N
721055205003020,PR,PRTC,N
721055205003023,PR,PRTC,N
721055205003017,PR,PRTC,N
721055202002033,PR,PRTC,N
721055202002013,PR,PRTC,N
721055202002014,PR,PRTC,N
721055204001024,PR,PRTC,N
721055202003009,PR,PRTC,N
721055204002044,PR,PRTC,N
721055204003019,PR,PRTC,N
721055204001025,PR,PRTC,N
721055205001012,PR,PRTC,N
721055205003018,PR,PRTC,N
721055204003020,PR,PRTC,N
721055204003023,PR,PRTC,N
721055205001011,PR,PRTC,N
721079548012000,PR,PRTC,N
721092901002010,PR,PRTC,N
721092901002052,PR,PRTC,N
721092901002035,PR,PRTC,N
721092901001032,PR,PRTC,N
721092901002007,PR,PRTC,N
721092901001020,PR,PRTC,N
721092901002011,PR,PRTC,N
721092902001001,PR,PRTC,N
721092901002062,PR,PRTC,N
721092901002026,PR,PRTC,N
721092901002023,PR,PRTC,N
721092901002047,PR,PRTC,N
721092901001036,PR,PRTC,N
721092901001031,PR,PRTC,N
721092902001004,PR,PRTC,N
721092901001052,PR,PRTC,N
721092901001056,PR,PRTC,N
721092901001050,PR,PRTC,N
721092901001019,PR,PRTC,N
721092901002051,PR,PRTC,N
721092901001012,PR,PRTC,N
721092901001039,PR,PRTC,N
721092901001040,PR,PRTC,N
721092901001008,PR,PRTC,N
721092901001004,PR,PRTC,N
721092901001021,PR,PRTC,N
721092901001024,PR,PRTC,N
721092901001054,PR,PRTC,N
721092901001043,PR,PRTC,N
721092902001010,PR,PRTC,N
721092901002014,PR,PRTC,N
721092901002036,PR,PRTC,N
721092901002065,PR,PRTC,N
721092901002038,PR,PRTC,N
721092901001018,PR,PRTC,N
721092902001012,PR,PRTC,N
721092901001001,PR,PRTC,N
721092901001014,PR,PRTC,N
721092901001030,PR,PRTC,N
721092901001059,PR,PRTC,N
721092901001055,PR,PRTC,N
721092901001053,PR,PRTC,N
721092901001041,PR,PRTC,N
721092901002017,PR,PRTC,N
721092901002071,PR,PRTC,N
721092901002045,PR,PRTC,N
721092902001040,PR,PRTC,N
721092901002024,PR,PRTC,N
721092902001002,PR,PRTC,N
721092901001007,PR,PRTC,N
721092901002063,PR,PRTC,N
721092902001013,PR,PRTC,N
721092901001022,PR,PRTC,N
721092901001026,PR,PRTC,N
721092901001010,PR,PRTC,N
721092901001051,PR,PRTC,N
721092901002073,PR,PRTC,N
721092901002009,PR,PRTC,N
721117303003016,PR,PRTC,N
721117303003000,PR,PRTC,N
721117303004033,PR,PRTC,N
721117301003020,PR,PRTC,N
721117301003014,PR,PRTC,N
721117301004005,PR,PRTC,N
721117303002009,PR,PRTC,N
721117302001037,PR,PRTC,N
721117301003015,PR,PRTC,N
721117303003003,PR,PRTC,N
721117301003005,PR,PRTC,N
721117307002002,PR,PRTC,N
721117307002011,PR,PRTC,N
721117303003008,PR,PRTC,N
721117303002010,PR,PRTC,N
721117302001021,PR,PRTC,N
721117303004032,PR,PRTC,N
721117303003019,PR,PRTC,N
721117303003030,PR,PRTC,N
721117301004000,PR,PRTC,N
721117301003009,PR,PRTC,N
721117301003006,PR,PRTC,N
721117301003012,PR,PRTC,N
721117303003036,PR,PRTC,N
721117303004036,PR,PRTC,N
721117301004010,PR,PRTC,N
721117303002011,PR,PRTC,N
721117303003011,PR,PRTC,N
721117301003001,PR,PRTC,N
721117307002013,PR,PRTC,N
721117302001071,PR,PRTC,N
721117301003010,PR,PRTC,N
721117301003004,PR,PRTC,N
721117302001039,PR,PRTC,N
721130726001115,PR,PRTC,N
721130726001077,PR,PRTC,N
721130729002002,PR,PRTC,N
721130729001031,PR,PRTC,N
721130726001002,PR,PRTC,N
721130726002037,PR,PRTC,N
721130726002011,PR,PRTC,N
721130726002024,PR,PRTC,N
721130726003032,PR,PRTC,N
721130726001006,PR,PRTC,N
721130726001078,PR,PRTC,N
721130726001118,PR,PRTC,N
721130726003035,PR,PRTC,N
721130726002013,PR,PRTC,N
721130726003037,PR,PRTC,N
721130727033001,PR,PRTC,N
721130723002081,PR,PRTC,N
721130723002087,PR,PRTC,N
721130723002103,PR,PRTC,N
721130723002104,PR,PRTC,N
721130726001079,PR,PRTC,N
721130726001103,PR,PRTC,N
721130726001113,PR,PRTC,N
721130726001060,PR,PRTC,N
721130726004042,PR,PRTC,N
721130727042008,PR,PRTC,N
721130724005077,PR,PRTC,N
721130724005080,PR,PRTC,N
721130726001043,PR,PRTC,N
721130727042010,PR,PRTC,N
721130726003016,PR,PRTC,N
721130726002022,PR,PRTC,N
721130726003020,PR,PRTC,N
721130726002036,PR,PRTC,N
721130727042031,PR,PRTC,N
721130729001025,PR,PRTC,N
721130729002001,PR,PRTC,N
721130729002003,PR,PRTC,N
721130729001035,PR,PRTC,N
721130729001039,PR,PRTC,N
721130729001026,PR,PRTC,N
721130729001045,PR,PRTC,N
721130729001044,PR,PRTC,N
721130729002006,PR,PRTC,N
721130723002086,PR,PRTC,N
721130726001068,PR,PRTC,N
721130726002003,PR,PRTC,N
721130726002002,PR,PRTC,N
721130726002000,PR,PRTC,N
721130723002105,PR,PRTC,N
721130726001107,PR,PRTC,N
721130726001057,PR,PRTC,N
721130727042026,PR,PRTC,N
721130730011037,PR,PRTC,N
721130726002004,PR,PRTC,N
721130726003003,PR,PRTC,N
721130726002001,PR,PRTC,N
721130722012064,PR,PRTC,N
721130729002004,PR,PRTC,N
721130729001023,PR,PRTC,N
721130729002000,PR,PRTC,N
721130729001043,PR,PRTC,N
721130729001037,PR,PRTC,N
721130729001036,PR,PRTC,N
721130726004043,PR,PRTC,N
721130726004006,PR,PRTC,N
721130726001049,PR,PRTC,N
721130727042015,PR,PRTC,N
721130726001094,PR,PRTC,N
721130726001117,PR,PRTC,N
721130726001069,PR,PRTC,N
721130726001104,PR,PRTC,N
721130726001097,PR,PRTC,N
721130726004001,PR,PRTC,N
721130726001075,PR,PRTC,N
721130724005076,PR,PRTC,N
721130724005084,PR,PRTC,N
721130724005078,PR,PRTC,N
721130724005079,PR,PRTC,N
721130726002007,PR,PRTC,N
721130726002029,PR,PRTC,N
721130727042040,PR,PRTC,N
721130727042034,PR,PRTC,N
721130726004046,PR,PRTC,N
721130726004002,PR,PRTC,N
721130726001105,PR,PRTC,N
721130726003033,PR,PRTC,N
721130726002023,PR,PRTC,N
721130726002015,PR,PRTC,N
721130730011000,PR,PRTC,N
721130726003019,PR,PRTC,N
721130726002005,PR,PRTC,N
721130726002026,PR,PRTC,N
721130726002009,PR,PRTC,N
721130726002032,PR,PRTC,N
721130726002027,PR,PRTC,N
721130726002021,PR,PRTC,N
721130726002033,PR,PRTC,N
721130726002038,PR,PRTC,N
721130729001040,PR,PRTC,N
721130729001041,PR,PRTC,N
721130729001042,PR,PRTC,N
721191307022030,PR,PRTC,N
721191307012022,PR,PRTC,N
721191307012019,PR,PRTC,N
721191307012017,PR,PRTC,N
721191307012090,PR,PRTC,N
721191307012039,PR,PRTC,N
721191307012040,PR,PRTC,N
721191307012023,PR,PRTC,N
721191307012025,PR,PRTC,N
721191307022029,PR,PRTC,N
721191307012067,PR,PRTC,N
721191307012018,PR,PRTC,N
721191307012020,PR,PRTC,N
721191307012093,PR,PRTC,N
721191307012089,PR,PRTC,N
721191307012073,PR,PRTC,N
721191307022027,PR,PRTC,N
721219603004061,PR,PRTC,N
721219603004024,PR,PRTC,N
721219603004015,PR,PRTC,N
721219603004069,PR,PRTC,N
721219603004068,PR,PRTC,N
721219603004016,PR,PRTC,N
721219603004000,PR,PRTC,N
721219603004072,PR,PRTC,N
721219603002003,PR,PRTC,N
721219603004006,PR,PRTC,N
721239532002139,PR,PRTC,N
721239532001076,PR,PRTC,N
721239529001283,PR,PRTC,N
721239532002019,PR,PRTC,N
721239532002165,PR,PRTC,N
721292207001056,PR,PRTC,N
721319585002011,PR,PRTC,N
721319585002002,PR,PRTC,N
721319585002008,PR,PRTC,N
721319593001059,PR,PRTC,N
721319585003029,PR,PRTC,N
721319593002009,PR,PRTC,N
721319593002010,PR,PRTC,N
721319592002022,PR,PRTC,N
721319585002012,PR,PRTC,N
721319593001004,PR,PRTC,N
721319585002001,PR,PRTC,N
721319592002007,PR,PRTC,N
721319592002045,PR,PRTC,N
721319585001020,PR,PRTC,N
721319588002013,PR,PRTC,N
721319585002022,PR,PRTC,N
721319585002009,PR,PRTC,N
721319585002010,PR,PRTC,N
721319585003021,PR,PRTC,N
721319588003050,PR,PRTC,N
721319593001010,PR,PRTC,N
721319592002009,PR,PRTC,N
721319585001019,PR,PRTC,N
721319585002003,PR,PRTC,N
721319585001044,PR,PRTC,N
721319585003013,PR,PRTC,N
721319593001001,PR,PRTC,N
721319585003014,PR,PRTC,N
721319593001008,PR,PRTC,N
721319592002006,PR,PRTC,N
721319585002007,PR,PRTC,N
721319592002005,PR,PRTC,N
721319593002011,PR,PRTC,N
721319585001004,PR,PRTC,N
721319593001005,PR,PRTC,N
721319585002006,PR,PRTC,N
721319593001000,PR,PRTC,N
721319585002026,PR,PRTC,N
721319585003030,PR,PRTC,N
721319585001006,PR,PRTC,N
721371224001072,PR,PRTC,N
721371224001009,PR,PRTC,N
721419576002043,PR,PRTC,N
721419576002025,PR,PRTC,N
721419576002029,PR,PRTC,N
721419569002070,PR,PRTC,N
721419569002071,PR,PRTC,N
721419569003063,PR,PRTC,N
721419569003062,PR,PRTC,N
721419576003067,PR,PRTC,N
721419569002057,PR,PRTC,N
721419576001069,PR,PRTC,N
721419569003094,PR,PRTC,N
721419569003026,PR,PRTC,N
721419569002001,PR,PRTC,N
721419569002032,PR,PRTC,N
721419571002020,PR,PRTC,N
721419576003034,PR,PRTC,N
721419569002040,PR,PRTC,N
721419569002022,PR,PRTC,N
721419569002013,PR,PRTC,N
721419572002098,PR,PRTC,N
721419572002088,PR,PRTC,N
721419569003072,PR,PRTC,N
721419569003106,PR,PRTC,N
721419569003105,PR,PRTC,N
721419576003015,PR,PRTC,N
721419571003066,PR,PRTC,N
721419571003056,PR,PRTC,N
721419569002002,PR,PRTC,N
721419569002005,PR,PRTC,N
721419572002066,PR,PRTC,N
721419576001074,PR,PRTC,N
721419576001067,PR,PRTC,N
721419576001066,PR,PRTC,N
721419576001016,PR,PRTC,N
721419572002030,PR,PRTC,N
721419576003035,PR,PRTC,N
721419576003031,PR,PRTC,N
721419576003011,PR,PRTC,N
721419571002038,PR,PRTC,N
721419569003115,PR,PRTC,N
721419576001017,PR,PRTC,N
721419576001009,PR,PRTC,N
721419576001013,PR,PRTC,N
721419576001064,PR,PRTC,N
721419569001020,PR,PRTC,N
721419569003038,PR,PRTC,N
721419569002054,PR,PRTC,N
721419569002074,PR,PRTC,N
721419569003037,PR,PRTC,N
721419569002063,PR,PRTC,N
721419576001068,PR,PRTC,N
721419576001080,PR,PRTC,N
721419576001001,PR,PRTC,N
721419576001003,PR,PRTC,N
721419576003017,PR,PRTC,N
721419569003113,PR,PRTC,N
721419569002035,PR,PRTC,N
721419569002004,PR,PRTC,N
721419569002058,PR,PRTC,N
721419572002069,PR,PRTC,N
721419572002018,PR,PRTC,N
721419572002027,PR,PRTC,N
721419569002021,PR,PRTC,N
721419576001083,PR,PRTC,N
721419576003033,PR,PRTC,N
721419571002057,PR,PRTC,N
721419571002036,PR,PRTC,N
721419576001060,PR,PRTC,N
721419576001065,PR,PRTC,N
721419576001088,PR,PRTC,N
721419576003020,PR,PRTC,N
721419576003002,PR,PRTC,N
721419572002015,PR,PRTC,N
721419570002046,PR,PRTC,N
721419570001006,PR,PRTC,N
721419572002084,PR,PRTC,N
721419572002064,PR,PRTC,N
721419572003008,PR,PRTC,N
721419576003019,PR,PRTC,N
721419576001076,PR,PRTC,N
721419572002068,PR,PRTC,N
721419572002092,PR,PRTC,N
721419572002028,PR,PRTC,N
721419572002070,PR,PRTC,N
721419571003045,PR,PRTC,N
721419571003055,PR,PRTC,N
721419576001073,PR,PRTC,N
721419576001071,PR,PRTC,N
721419576001059,PR,PRTC,N
721419576001011,PR,PRTC,N
721419569001019,PR,PRTC,N
721419576001094,PR,PRTC,N
721419571002016,PR,PRTC,N
721419572002025,PR,PRTC,N
721419571003033,PR,PRTC,N
721419571003054,PR,PRTC,N
721419571003072,PR,PRTC,N
721419571003057,PR,PRTC,N
721419571003064,PR,PRTC,N
721419571003097,PR,PRTC,N
721419571003090,PR,PRTC,N
721419569003039,PR,PRTC,N
721419569002046,PR,PRTC,N
721419569002067,PR,PRTC,N
721419571002028,PR,PRTC,N
721419571003082,PR,PRTC,N
721419571002026,PR,PRTC,N
721419569002081,PR,PRTC,N
721419569002082,PR,PRTC,N
721419569002079,PR,PRTC,N
